Q-learning (lambda = 100, n = 10000)

state - visits:
0	1603
1	399
2	264
3	216
4	189
5	167
6	153
7	138
8	125
9	115
10	104
11	93
12	81
13	74
14	66
15	58
16	49
17	44
18	36
19	31
20	27
21	23
22	19
23	16
24	13
25	13
26	10
27	9
28	7
29	7
30	5
31	5
32	5
33	4
34	4
35	4
36	3
37	3
38	3
39	3
40	3
41	3
42	2
43	2
44	2
45	1
46	1
47	1
48	1
49	1
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
