Q-learning (lambda = 100, n = 50000)

state - visits:
0	10402
1	1995
2	1316
3	1072
4	929
5	826
6	745
7	674
8	625
9	570
10	519
11	485
12	438
13	407
14	369
15	334
16	298
17	263
18	231
19	202
20	173
21	148
22	127
23	104
24	89
25	75
26	63
27	52
28	43
29	36
30	30
31	25
32	21
33	17
34	14
35	12
36	10
37	8
38	7
39	6
40	5
41	5
42	4
43	3
44	3
45	2
46	2
47	1
48	1
49	1
50	1
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
