Q-learning (lambda = 100, n = 70000)

state - visits:
0	15437
1	2798
2	1834
3	1504
4	1308
5	1160
6	1042
7	946
8	856
9	776
10	708
11	649
12	598
13	550
14	502
15	461
16	416
17	373
18	332
19	294
20	260
21	226
22	196
23	171
24	147
25	126
26	112
27	98
28	86
29	75
30	65
31	60
32	50
33	45
34	39
35	35
36	30
37	26
38	22
39	18
40	15
41	12
42	10
43	8
44	6
45	4
46	3
47	3
48	2
49	1
50	1
51	1
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
